area,centroid_x,centroid_y,predicted_iou,stability_score
3980.0,26.89321608040201,42.711306532663315,0.9571362733840942,0.9847652316093445
3718.0,1695.3388918773535,1552.391339429801,0.9386081695556641,0.9591675400733948
2618.0,1429.6264323911382,1072.0790679908328,0.9378417730331421,0.9695603251457214
2668.0,1475.8002248875562,367.8980509745127,0.934423565864563,0.9777530431747437
3440.0,366.634011627907,865.1590116279069,0.9340112209320068,0.97246915102005
3149.0,252.5604953953636,602.3845665290569,0.9335156679153442,0.9756021499633789
2778.0,1600.3974082073435,1386.0885529157667,0.9325290322303772,0.9712867736816406
2876.0,206.59075104311543,1467.4182892906815,0.9317344427108765,0.9695934653282166
3347.0,655.1753809381536,898.2354347176577,0.9286988973617554,0.9697414636611938
3058.0,1572.9352517985612,410.5372792674951,0.9232190251350403,0.9650304913520813
3168.0,1162.8257575757575,969.3819444444445,0.919429361820221,0.9625387191772461
1954.0,742.9196519959058,1672.3382804503583,0.9192185997962952,0.9767676591873169
3234.0,1272.704700061843,806.6799628942487,0.917267382144928,0.9659159779548645
2208.0,1840.6426630434783,1486.4882246376812,0.9170175194740295,0.9749552607536316
2299.0,1218.866028708134,595.0282731622444,0.9166437983512878,0.9772629737854004
1901.0,777.6417674907943,1910.2209363492898,0.9125115871429443,0.9014014005661011
1944.0,872.591049382716,980.7952674897119,0.8613497614860535,0.9572004079818726
3576.0,1565.73629753915,412.08948545861296,0.8514264225959778,0.9018094539642334
3951.0,1484.9496330043028,362.8668691470514,0.9379467964172363,0.8140579462051392
