area,centroid_x,centroid_y,predicted_iou,stability_score
1824.0,1037.736293859649,863.406798245614,0.9456828832626343,0.9874864220619202
2709.0,983.4193429309709,214.48984865263935,0.9384775757789612,0.979897677898407
3399.0,255.71285672256545,522.5286849073257,0.9379653930664062,0.9773255586624146
2818.0,1012.8985095812633,1805.4368346344925,0.9374709725379944,0.9743769764900208
3624.0,448.98620309050773,1635.9561258278145,0.9371522665023804,0.9787060022354126
2878.0,212.19284225156358,1054.0055594162613,0.9369213581085205,0.9776478409767151
3269.0,531.819210767819,760.1211379626798,0.9356986284255981,0.9776299595832825
2800.0,404.2532142857143,1093.9978571428571,0.9356105923652649,0.970059871673584
3264.0,415.2922794117647,1280.2594975490197,0.9353820085525513,0.9734460115432739
3060.0,120.86078431372549,874.5202614379085,0.9336232542991638,0.9776771068572998
3116.0,477.5022464698331,258.07477535301666,0.932038426399231,0.9703189134597778
2907.0,206.3856209150327,885.6370829033368,0.9310182929039001,0.9751869440078735
2571.0,1115.5822637106185,935.2746013224427,0.9268136620521545,0.975797176361084
3171.0,1711.708293913592,1374.8678650268055,0.925423264503479,0.9464012384414673
2561.0,872.1007418976963,798.4506052323311,0.9251130223274231,0.9737755656242371
2699.0,1291.7254538718043,1084.3627269359022,0.923028290271759,0.9805075526237488
3304.0,1562.6337772397094,1447.239406779661,0.922979474067688,0.969588577747345
2666.0,1562.7663165791448,873.7134283570892,0.9217521548271179,0.9726027250289917
2899.0,703.8430493273543,1820.7219730941704,0.9202234148979187,0.9701290130615234
2499.0,833.4677871148459,1328.0664265706282,0.9177672863006592,0.9758607149124146
2981.0,628.8728614558872,1194.381415632338,0.9140191674232483,0.9742063283920288
3606.0,1163.6494731003881,471.80643372157516,0.9099029898643494,0.9476383328437805
1662.0,942.9675090252707,1170.0734055354994,0.9059492349624634,0.9680284261703491
2553.0,907.4410497453975,243.45045045045046,0.9045507311820984,0.9630911350250244
3075.0,1707.9229268292684,635.2585365853658,0.8988085389137268,0.9596184492111206
2120.0,627.4768867924528,1830.1075471698114,0.8981939554214478,0.9544199109077454
3042.0,730.5318869165023,1079.5371466140698,0.8838978409767151,0.954706072807312
1640.0,1024.220731707317,476.45548780487803,0.8654143810272217,0.9552772641181946
1987.0,761.2737795671867,1871.0020130850528,0.8477697968482971,0.9282597899436951
1043.0,748.2799616490892,1126.8178331735378,0.8352078795433044,0.9439775943756104
3272.0,913.1320293398533,240.445293398533,0.8994107246398926,0.8616644144058228
