area,centroid_x,centroid_y,predicted_iou,stability_score
3226.0,1202.2988220706757,1810.4798512089274,0.9438056945800781,0.9821702837944031
3531.0,320.28122344944774,1332.7088643443783,0.9415819644927979,0.9808934926986694
3346.0,748.994022713688,611.2026300059773,0.9402663111686707,0.9798637628555298
3028.0,766.1218626155878,1597.2173051519155,0.9398208260536194,0.9770942330360413
3083.0,1565.7881933181966,536.6581252027246,0.9392698407173157,0.976893424987793
2941.0,1174.619177150629,609.2900374022441,0.938930094242096,0.9751344323158264
3682.0,1550.6480173818577,1767.1743617599132,0.9385485649108887,0.9716426134109497
2953.0,399.3782593972232,598.912292583813,0.9382835626602173,0.9775844812393188
2885.0,953.0086655112651,1918.4447140381283,0.9381153583526611,0.9770547747612
3011.0,1466.540352042511,309.14314181335106,0.9371438026428223,0.9763779640197754
2915.0,501.4620926243568,1287.3368782161235,0.9349059462547302,0.9719405174255371
4189.0,147.25495344951062,1061.028407734543,0.9347628355026245,0.9070665836334229
3183.0,1310.1181275526233,1698.48287778825,0.9345377087593079,0.9736352562904358
3079.0,1529.2491068528743,1281.4430009743423,0.933289110660553,0.9747118949890137
3213.0,1644.006224712107,1100.393713040772,0.9332532286643982,0.9762858152389526
2622.0,450.22845156369186,1145.6315789473683,0.9331445693969727,0.9744072556495667
3262.0,995.1235438381361,438.85039852851014,0.9331052303314209,0.9778854846954346
3247.0,1917.3230674468741,943.635047736372,0.9317439794540405,0.969100296497345
3103.0,746.4766355140187,771.3441830486626,0.9317080974578857,0.971781849861145
3543.0,122.60739486311036,1333.6373130115721,0.9314306974411011,0.9804578423500061
2655.0,1216.2474576271186,459.5491525423729,0.930135190486908,0.9725315570831299
3159.0,503.94523583412473,1730.872111427667,0.9273797273635864,0.9658278822898865
3187.0,1463.2698462503922,433.17226231565735,0.9262343049049377,0.9597418308258057
3399.0,1435.368049426302,614.1588702559576,0.9260717630386353,0.9736078977584839
2963.0,726.0627742153223,1415.1376982787715,0.9233433604240417,0.9747256636619568
3201.0,836.2402374258045,1389.064354889097,0.9195461869239807,0.968049168586731
3516.0,292.3805460750853,444.3936291240046,0.9080981016159058,0.9537604451179504
3197.0,1253.148889583985,1699.681576477948,0.9061539769172668,0.965612530708313
3358.0,710.4020250148898,282.99612864800474,0.9020891785621643,0.9186945557594299
165.0,1949.8363636363636,1119.2787878787879,0.8807570934295654,0.913294792175293
2867.0,1570.196372514824,623.2441576560865,0.8792561292648315,0.9490489363670349
90.0,1369.7555555555555,674.6555555555556,0.8737560510635376,0.9666666388511658
112.0,1369.8660714285713,674.8214285714286,0.8715715408325195,0.947826087474823
3902.0,657.0894413121476,1739.2862634546386,0.8689458966255188,0.9416458606719971
262.0,923.5496183206106,1511.881679389313,0.8582548499107361,0.9848484992980957
2676.0,1522.600523168909,1149.3703288490285,0.815121591091156,0.9457589983940125
