area,centroid_x,centroid_y,predicted_iou,stability_score
4252.0,28.977187206020695,43.466603951081844,0.9278354048728943,0.9674214124679565
1665.0,1039.0972972972972,228.56936936936938,0.9215536117553711,0.9545722603797913
1284.0,784.2936137071652,1834.907320872274,0.9208245277404785,0.9753845930099487
899.0,1302.6206896551723,390.40600667408233,0.9152915477752686,0.9628008604049683
963.0,500.82866043613706,292.79958463136035,0.9150810241699219,0.9662231206893921
1237.0,728.575586095392,220.48261924009702,0.9005061388015747,0.9674085974693298
995.0,1430.721608040201,1438.8804020100501,0.8970322608947754,0.9684106707572937
1144.0,640.1888111888112,1263.5017482517483,0.8808670043945312,0.9613069891929626
192.0,1115.09375,427.9270833333333,0.8800234794616699,0.949999988079071
1091.0,553.3180568285976,708.1191567369386,0.8664623498916626,0.8977469801902771
1667.0,540.8308338332333,885.7834433113377,0.8569667339324951,0.8630751967430115
123.0,668.9349593495934,1002.6341463414634,0.8510913848876953,0.9679999947547913
1253.0,1561.2537909018356,552.1276935355147,0.8484200239181519,0.9266615509986877
310.0,752.1516129032258,107.07741935483871,0.8368427157402039,0.8991097807884216
